 

stn;time;gre000z0
STG;202104220240;0
STG;202104220250;0
STG;202104220300;0
STG;202104220310;0
STG;202104220320;0
STG;202104220330;0
STG;202104220340;0
STG;202104220350;0
STG;202104220400;0
STG;202104220410;0
STG;202104220420;0
STG;202104220430;1
STG;202104220440;6
STG;202104220450;13
STG;202104220500;22
STG;202104220510;38
STG;202104220520;54
STG;202104220530;81
STG;202104220540;110
STG;202104220550;131
STG;202104220600;133
STG;202104220610;170
STG;202104220620;223
STG;202104220630;251
STG;202104220640;241
STG;202104220650;118
STG;202104220700;313
STG;202104220710;228
STG;202104220720;197
STG;202104220730;439
STG;202104220740;480
STG;202104220750;523
STG;202104220800;524
STG;202104220810;603
STG;202104220820;698
STG;202104220830;510
STG;202104220840;414
STG;202104220850;597
STG;202104220900;612
STG;202104220910;700
STG;202104220920;721
STG;202104220930;767
STG;202104220940;794
STG;202104220950;814
STG;202104221000;824
STG;202104221010;802
STG;202104221020;840
STG;202104221030;836
STG;202104221040;860
STG;202104221050;875
STG;202104221100;858
STG;202104221110;893
STG;202104221120;511
STG;202104221130;243
STG;202104221140;713
STG;202104221150;314
STG;202104221200;541
STG;202104221210;667
STG;202104221220;543
STG;202104221230;342
STG;202104221240;721
STG;202104221250;848
STG;202104221300;806
STG;202104221310;807
STG;202104221320;747
STG;202104221330;751
STG;202104221340;682
STG;202104221350;716
STG;202104221400;714
STG;202104221410;632
STG;202104221420;217
STG;202104221430;222
STG;202104221440;219
STG;202104221450;506
STG;202104221500;260
STG;202104221510;109
STG;202104221520;141
STG;202104221530;146
STG;202104221540;80
STG;202104221550;95
STG;202104221600;92
STG;202104221610;76
STG;202104221620;74
STG;202104221630;65
STG;202104221640;62
STG;202104221650;124
STG;202104221700;177
STG;202104221710;98
STG;202104221720;92
STG;202104221730;53
STG;202104221740;44
STG;202104221750;34
STG;202104221800;20
STG;202104221810;9
STG;202104221820;2
STG;202104221830;0
STG;202104221840;0
STG;202104221850;0
STG;202104221900;0
STG;202104221910;0
STG;202104221920;0
STG;202104221930;0
STG;202104221940;0
STG;202104221950;0
STG;202104222000;0
STG;202104222010;0
STG;202104222020;0
STG;202104222030;0
STG;202104222040;0
STG;202104222050;0
STG;202104222100;0
STG;202104222110;0
STG;202104222120;0
STG;202104222130;0
STG;202104222140;0
STG;202104222150;0
STG;202104222200;0
STG;202104222210;0
STG;202104222220;0
STG;202104222230;0
STG;202104222240;0
STG;202104222250;0
STG;202104222300;0
STG;202104222310;0
STG;202104222320;0
STG;202104222330;0
STG;202104222340;0
STG;202104222350;0
STG;202104230000;0
STG;202104230010;0
STG;202104230020;0
STG;202104230030;0
STG;202104230040;0
STG;202104230050;0
STG;202104230100;0
STG;202104230110;0
STG;202104230120;0
STG;202104230130;0
STG;202104230140;0
STG;202104230150;0
STG;202104230200;0
STG;202104230210;0
STG;202104230220;0
STG;202104230230;0
STG;202104230240;0
STG;202104230250;0
STG;202104230300;0
STG;202104230310;0
STG;202104230320;0
STG;202104230330;0
STG;202104230340;0
STG;202104230350;0
STG;202104230400;0
STG;202104230410;0
STG;202104230420;0
STG;202104230430;3
STG;202104230440;10
STG;202104230450;24
STG;202104230500;44
STG;202104230510;72
STG;202104230520;97
STG;202104230530;126
STG;202104230540;157
STG;202104230550;190
STG;202104230600;219
STG;202104230610;251
STG;202104230620;282
STG;202104230630;316
STG;202104230640;349
STG;202104230650;383
STG;202104230700;414
STG;202104230710;449
STG;202104230720;482
STG;202104230730;510
STG;202104230740;538
STG;202104230750;565
STG;202104230800;594
STG;202104230810;620
STG;202104230820;641
STG;202104230830;666
STG;202104230840;692
STG;202104230850;714
STG;202104230900;734
STG;202104230910;754
STG;202104230920;779
STG;202104230930;798
STG;202104230940;818
STG;202104230950;825
STG;202104231000;839
STG;202104231010;854
STG;202104231020;862
STG;202104231030;868
STG;202104231040;879
STG;202104231050;884
STG;202104231100;895
STG;202104231110;899
STG;202104231120;893
STG;202104231130;896
STG;202104231140;893
STG;202104231150;889
STG;202104231200;887
STG;202104231210;884
STG;202104231220;876
STG;202104231230;870
STG;202104231240;861
STG;202104231250;850
STG;202104231300;840
STG;202104231310;826
STG;202104231320;810
STG;202104231330;792
STG;202104231340;773
STG;202104231350;754
STG;202104231400;733
STG;202104231410;714
STG;202104231420;688
STG;202104231430;666
STG;202104231440;639
STG;202104231450;613
STG;202104231500;582
STG;202104231510;553
STG;202104231520;523
STG;202104231530;494
STG;202104231540;463
STG;202104231550;433
STG;202104231600;403
STG;202104231610;373
STG;202104231620;340
STG;202104231630;307
STG;202104231640;272
STG;202104231650;240
STG;202104231700;208
STG;202104231710;175
STG;202104231720;144
STG;202104231730;115
STG;202104231740;86
STG;202104231750;60
STG;202104231800;39
STG;202104231810;20
STG;202104231820;7
STG;202104231830;0
STG;202104231840;0
STG;202104231850;0
STG;202104231900;0
STG;202104231910;0
STG;202104231920;0
STG;202104231930;0
STG;202104231940;0
STG;202104231950;0
STG;202104232000;0
STG;202104232010;0
STG;202104232020;0
STG;202104232030;0
STG;202104232040;0
STG;202104232050;0
STG;202104232100;0
STG;202104232110;0
STG;202104232120;0
STG;202104232130;0
STG;202104232140;0
STG;202104232150;0
STG;202104232200;0
STG;202104232210;0
STG;202104232220;0
STG;202104232230;0
STG;202104232240;0
STG;202104232250;0
STG;202104232300;0
STG;202104232310;0
STG;202104232320;0
STG;202104232330;0
STG;202104232340;0
STG;202104232350;0
STG;202104240000;0
STG;202104240010;0
STG;202104240020;0
STG;202104240030;0
STG;202104240040;0
STG;202104240050;0
STG;202104240100;0
STG;202104240110;0
STG;202104240120;0
STG;202104240130;0
STG;202104240140;0
STG;202104240150;0
STG;202104240200;0
STG;202104240210;0
STG;202104240220;0
STG;202104240230;0
STG;202104240240;0
STG;202104240250;0
STG;202104240300;0
STG;202104240310;0
STG;202104240320;0
STG;202104240330;0
STG;202104240340;0
STG;202104240350;0
STG;202104240400;0
STG;202104240410;0
STG;202104240420;0
STG;202104240430;4
STG;202104240440;15
STG;202104240450;38
STG;202104240500;60
STG;202104240510;87
STG;202104240520;114
STG;202104240530;144
STG;202104240540;177
STG;202104240550;208
STG;202104240600;239
STG;202104240610;273
STG;202104240620;307
STG;202104240630;339
STG;202104240640;372
STG;202104240650;403
STG;202104240700;436
STG;202104240710;466
STG;202104240720;497
STG;202104240730;527
STG;202104240740;557
STG;202104240750;586
STG;202104240800;611
STG;202104240810;635
STG;202104240820;656
STG;202104240830;680
STG;202104240840;700
STG;202104240850;719
STG;202104240900;739
STG;202104240910;756
STG;202104240920;777
STG;202104240930;795
STG;202104240940;813
STG;202104240950;827
STG;202104241000;836
STG;202104241010;847
STG;202104241020;855
STG;202104241030;862
STG;202104241040;868
STG;202104241050;877
STG;202104241100;884
STG;202104241110;886
STG;202104241120;887
STG;202104241130;887
STG;202104241140;882
STG;202104241150;881
STG;202104241200;876
STG;202104241210;872
STG;202104241220;865
STG;202104241230;855
STG;202104241240;842
STG;202104241250;828
STG;202104241300;813
STG;202104241310;803
STG;202104241320;790
STG;202104241330;772
STG;202104241340;750
STG;202104241350;733
STG;202104241400;712
STG;202104241410;689
STG;202104241420;667
STG;202104241430;638
STG;202104241440;615
STG;202104241450;587
STG;202104241500;568
STG;202104241510;535
STG;202104241520;503
STG;202104241530;473
STG;202104241540;444
STG;202104241550;416
STG;202104241600;384
STG;202104241610;356
STG;202104241620;325
STG;202104241630;291
STG;202104241640;260
STG;202104241650;232
STG;202104241700;204
STG;202104241710;175
STG;202104241720;145
STG;202104241730;118
STG;202104241740;95
STG;202104241750;68
STG;202104241800;41
STG;202104241810;21
STG;202104241820;7
STG;202104241830;0
STG;202104241840;0
STG;202104241850;0
STG;202104241900;0
STG;202104241910;0
STG;202104241920;0
STG;202104241930;0
STG;202104241940;0
STG;202104241950;0
STG;202104242000;0
STG;202104242010;0
STG;202104242020;0
STG;202104242030;0
STG;202104242040;0
STG;202104242050;0
STG;202104242100;0
STG;202104242110;0
STG;202104242120;0
STG;202104242130;0
STG;202104242140;0
STG;202104242150;0
STG;202104242200;0
STG;202104242210;0
STG;202104242220;0
STG;202104242230;0
STG;202104242240;0
STG;202104242250;0
STG;202104242300;0
STG;202104242310;0
STG;202104242320;0
STG;202104242330;0
STG;202104242340;0
STG;202104242350;0
STG;202104250000;0
STG;202104250010;0
STG;202104250020;0
STG;202104250030;0
STG;202104250040;0
STG;202104250050;0
STG;202104250100;0
STG;202104250110;0
STG;202104250120;0
STG;202104250130;0
STG;202104250140;0
STG;202104250150;0
STG;202104250200;0
STG;202104250210;0
STG;202104250220;0
STG;202104250230;0
STG;202104250240;0
STG;202104250250;0
STG;202104250300;0
STG;202104250310;0
STG;202104250320;0
STG;202104250330;0
STG;202104250340;0
STG;202104250350;0
STG;202104250400;0
STG;202104250410;0
STG;202104250420;0
STG;202104250430;2
STG;202104250440;7
STG;202104250450;11
STG;202104250500;15
STG;202104250510;33
STG;202104250520;101
STG;202104250530;111
STG;202104250540;104
STG;202104250550;165
STG;202104250600;228
STG;202104250610;238
STG;202104250620;217
STG;202104250630;222
STG;202104250640;273
STG;202104250650;253
STG;202104250700;425
STG;202104250710;453
STG;202104250720;487
STG;202104250730;511
STG;202104250740;544
STG;202104250750;570
STG;202104250800;596
STG;202104250810;623
STG;202104250820;649
STG;202104250830;676
STG;202104250840;698
STG;202104250850;721
STG;202104250900;741
STG;202104250910;762
STG;202104250920;781
STG;202104250930;801
STG;202104250940;818
STG;202104250950;833
STG;202104251000;846
STG;202104251010;859
STG;202104251020;869
STG;202104251030;877
STG;202104251040;883
STG;202104251050;886
STG;202104251100;890
STG;202104251110;892
STG;202104251120;893
STG;202104251130;893
STG;202104251140;887
STG;202104251150;884
STG;202104251200;880
STG;202104251210;873
STG;202104251220;866
STG;202104251230;860
STG;202104251240;848
STG;202104251250;834
STG;202104251300;822
STG;202104251310;812
STG;202104251320;799
STG;202104251330;781
STG;202104251340;765
STG;202104251350;745
STG;202104251400;719
STG;202104251410;690
STG;202104251420;668
STG;202104251430;646
STG;202104251440;622
STG;202104251450;603
STG;202104251500;575
STG;202104251510;541
STG;202104251520;512
STG;202104251530;486
STG;202104251540;456
STG;202104251550;422
STG;202104251600;391
STG;202104251610;358
STG;202104251620;327
STG;202104251630;296
STG;202104251640;268
STG;202104251650;237
STG;202104251700;206
STG;202104251710;173
STG;202104251720;142
STG;202104251730;114
STG;202104251740;88
STG;202104251750;63
STG;202104251800;40
STG;202104251810;21
STG;202104251820;7
STG;202104251830;0
STG;202104251840;0
STG;202104251850;0
STG;202104251900;0
STG;202104251910;0
STG;202104251920;0
STG;202104251930;0
STG;202104251940;0
STG;202104251950;0
STG;202104252000;0
STG;202104252010;0
STG;202104252020;0
STG;202104252030;0
STG;202104252040;0
STG;202104252050;0
STG;202104252100;0
STG;202104252110;0
STG;202104252120;0
STG;202104252130;0
STG;202104252140;0
STG;202104252150;0
STG;202104252200;0
STG;202104252210;0
STG;202104252220;0
STG;202104252230;0
STG;202104252240;0
STG;202104252250;0
STG;202104252300;0
STG;202104252310;0
STG;202104252320;0
STG;202104252330;0
STG;202104252340;0
STG;202104252350;0
STG;202104260000;0
STG;202104260010;0
STG;202104260020;0
STG;202104260030;0
STG;202104260040;0
STG;202104260050;0
STG;202104260100;0
STG;202104260110;0
STG;202104260120;0
STG;202104260130;0
STG;202104260140;0
STG;202104260150;0
STG;202104260200;0
STG;202104260210;0
STG;202104260220;0
STG;202104260230;0
STG;202104260240;0
STG;202104260250;0
STG;202104260300;0
STG;202104260310;0
STG;202104260320;0
STG;202104260330;0
STG;202104260340;0
STG;202104260350;0
STG;202104260400;0
STG;202104260410;0
STG;202104260420;2
STG;202104260430;10
STG;202104260440;20
STG;202104260450;41
STG;202104260500;66
STG;202104260510;76
STG;202104260520;78
STG;202104260530;92
STG;202104260540;107
STG;202104260550;117
STG;202104260600;169
STG;202104260610;180
STG;202104260620;179
STG;202104260630;184
STG;202104260640;215
STG;202104260650;232
STG;202104260700;236
STG;202104260710;227
STG;202104260720;254
STG;202104260730;291
STG;202104260740;368
STG;202104260750;516
STG;202104260800;483
STG;202104260810;598
STG;202104260820;609
STG;202104260830;649
STG;202104260840;488
STG;202104260850;540
STG;202104260900;690
STG;202104260910;797
STG;202104260920;737
STG;202104260930;670
STG;202104260940;760
STG;202104260950;745
STG;202104261000;852
STG;202104261010;880
STG;202104261020;607
STG;202104261030;827
STG;202104261040;773
STG;202104261050;838
STG;202104261100;895
STG;202104261110;625
STG;202104261120;820
STG;202104261130;931
STG;202104261140;885
STG;202104261150;658
STG;202104261200;561
STG;202104261210;843
STG;202104261220;855
STG;202104261230;792
STG;202104261240;840
STG;202104261250;873
STG;202104261300;799
STG;202104261310;842
STG;202104261320;666
STG;202104261330;785
STG;202104261340;757
STG;202104261350;749
STG;202104261400;729
STG;202104261410;702
STG;202104261420;682
STG;202104261430;650
STG;202104261440;591
STG;202104261450;593
STG;202104261500;551
STG;202104261510;554
STG;202104261520;507
STG;202104261530;473
STG;202104261540;409
STG;202104261550;442
STG;202104261600;358
STG;202104261610;348
STG;202104261620;278
STG;202104261630;309
STG;202104261640;274
STG;202104261650;250
STG;202104261700;213
STG;202104261710;172
STG;202104261720;126
STG;202104261730;121
STG;202104261740;88
STG;202104261750;64
STG;202104261800;43
STG;202104261810;20
STG;202104261820;12
STG;202104261830;2
STG;202104261840;0
STG;202104261850;0
STG;202104261900;0
STG;202104261910;0
STG;202104261920;0
STG;202104261930;0
STG;202104261940;0
STG;202104261950;0
STG;202104262000;0
STG;202104262010;0
STG;202104262020;0
STG;202104262030;0
STG;202104262040;0
STG;202104262050;0
STG;202104262100;0
STG;202104262110;0
STG;202104262120;0
STG;202104262130;0
STG;202104262140;0
STG;202104262150;0
STG;202104262200;0
STG;202104262210;0
STG;202104262220;0
STG;202104262230;0
STG;202104262240;0
STG;202104262250;0
STG;202104262300;0
STG;202104262310;0
STG;202104262320;0
STG;202104262330;0
STG;202104262340;0
STG;202104262350;0
STG;202104270000;0
STG;202104270010;0
STG;202104270020;0
STG;202104270030;0
STG;202104270040;0
STG;202104270050;0
STG;202104270100;0
STG;202104270110;0
STG;202104270120;0
STG;202104270130;0
STG;202104270140;0
STG;202104270150;0
STG;202104270200;0
STG;202104270210;0
STG;202104270220;0
STG;202104270230;0
STG;202104270240;0
STG;202104270250;0
STG;202104270300;0
STG;202104270310;0
STG;202104270320;0
STG;202104270330;0
STG;202104270340;0
STG;202104270350;0
STG;202104270400;0
STG;202104270410;0
STG;202104270420;0
STG;202104270430;7
STG;202104270440;23
STG;202104270450;42
STG;202104270500;64
STG;202104270510;90
STG;202104270520;120
STG;202104270530;150
STG;202104270540;178
STG;202104270550;207
STG;202104270600;236
STG;202104270610;268
STG;202104270620;294
STG;202104270630;330
STG;202104270640;366
STG;202104270650;397
STG;202104270700;431
STG;202104270710;463
STG;202104270720;488
STG;202104270730;517
STG;202104270740;549
STG;202104270750;577
STG;202104270800;602
STG;202104270810;617
STG;202104270820;646
STG;202104270830;675
STG;202104270840;702
STG;202104270850;724
STG;202104270900;746
STG;202104270910;770
STG;202104270920;781
STG;202104270930;793
STG;202104270940;823
STG;202104270950;837
STG;202104271000;795
STG;202104271010;621
STG;202104271020;620
STG;202104271030;769
STG;202104271040;811
STG;202104271050;868
STG;202104271100;870
STG;202104271110;880
STG;202104271120;874
STG;202104271130;870
STG;202104271140;841
STG;202104271150;840
STG;202104271200;852
STG;202104271210;840
STG;202104271220;847
STG;202104271230;824
STG;202104271240;839
STG;202104271250;844
STG;202104271300;819
STG;202104271310;787
STG;202104271320;783
STG;202104271330;779
STG;202104271340;748
STG;202104271350;729
STG;202104271400;777
STG;202104271410;741
STG;202104271420;683
STG;202104271430;655
STG;202104271440;622
STG;202104271450;588
STG;202104271500;568
STG;202104271510;538
STG;202104271520;507
STG;202104271530;482
STG;202104271540;455
STG;202104271550;423
STG;202104271600;384
STG;202104271610;327
STG;202104271620;311
STG;202104271630;287
STG;202104271640;253
STG;202104271650;227
STG;202104271700;179
STG;202104271710;148
STG;202104271720;128
STG;202104271730;103
STG;202104271740;83
STG;202104271750;61
STG;202104271800;46
STG;202104271810;30
STG;202104271820;16
STG;202104271830;4
STG;202104271840;0
STG;202104271850;0
STG;202104271900;0
STG;202104271910;0
STG;202104271920;0
STG;202104271930;0
STG;202104271940;0
STG;202104271950;0
STG;202104272000;0
STG;202104272010;0
STG;202104272020;0
STG;202104272030;0
STG;202104272040;0
STG;202104272050;0
STG;202104272100;0
STG;202104272110;0
STG;202104272120;0
STG;202104272130;0
STG;202104272140;0
STG;202104272150;0
STG;202104272200;0
STG;202104272210;0
STG;202104272220;0
STG;202104272230;0
STG;202104272240;0
STG;202104272250;0
STG;202104272300;0
STG;202104272310;0
STG;202104272320;0
STG;202104272330;0
STG;202104272340;0
STG;202104272350;0
STG;202104280000;0
STG;202104280010;0
STG;202104280020;0
STG;202104280030;0
STG;202104280040;0
STG;202104280050;0
STG;202104280100;0
STG;202104280110;0
STG;202104280120;0
STG;202104280130;0
STG;202104280140;0
STG;202104280150;0
STG;202104280200;0
STG;202104280210;0
STG;202104280220;0
STG;202104280230;0
STG;202104280240;0
STG;202104280250;0
STG;202104280300;0
STG;202104280310;0
STG;202104280320;0
STG;202104280330;0
STG;202104280340;0
STG;202104280350;0
STG;202104280400;0
STG;202104280410;0
STG;202104280420;5
STG;202104280430;11
STG;202104280440;25
STG;202104280450;36
STG;202104280500;53
STG;202104280510;68
STG;202104280520;75
STG;202104280530;109
STG;202104280540;203
STG;202104280550;252
STG;202104280600;141
STG;202104280610;134
STG;202104280620;139
STG;202104280630;175
STG;202104280640;166
STG;202104280650;122
STG;202104280700;118
STG;202104280710;226
STG;202104280720;492
STG;202104280730;425
STG;202104280740;340
STG;202104280750;431
STG;202104280800;662
STG;202104280810;372
STG;202104280820;327
STG;202104280830;320
STG;202104280840;253
STG;202104280850;215
STG;202104280900;248
STG;202104280910;221
STG;202104280920;177
STG;202104280930;176
STG;202104280940;234
STG;202104280950;473
STG;202104281000;502
STG;202104281010;459
STG;202104281020;523
STG;202104281030;491
STG;202104281040;528
STG;202104281050;528
STG;202104281100;559
STG;202104281110;833
STG;202104281120;755
STG;202104281130;710
STG;202104281140;929
STG;202104281150;928
STG;202104281200;621
STG;202104281210;813
STG;202104281220;707
STG;202104281230;733
STG;202104281240;852
STG;202104281250;804
STG;202104281300;740
STG;202104281310;630
STG;202104281320;616
STG;202104281330;557
STG;202104281340;608
STG;202104281350;608
STG;202104281400;550
STG;202104281410;537
STG;202104281420;546
STG;202104281430;615
STG;202104281440;430
STG;202104281450;363
STG;202104281500;330
STG;202104281510;363
STG;202104281520;318
STG;202104281530;370
STG;202104281540;343
STG;202104281550;311
STG;202104281600;219
STG;202104281610;185
STG;202104281620;170
STG;202104281630;153
STG;202104281640;146
STG;202104281650;120
STG;202104281700;86
STG;202104281710;65
STG;202104281720;50
STG;202104281730;30
STG;202104281740;20
STG;202104281750;16
STG;202104281800;14
STG;202104281810;9
STG;202104281820;3
STG;202104281830;0
STG;202104281840;0
STG;202104281850;0
STG;202104281900;0
STG;202104281910;0
STG;202104281920;0
STG;202104281930;0
STG;202104281940;0
STG;202104281950;0
STG;202104282000;0
STG;202104282010;0
STG;202104282020;0
STG;202104282030;0
STG;202104282040;0
STG;202104282050;0
STG;202104282100;0
STG;202104282110;0
STG;202104282120;0
STG;202104282130;0
STG;202104282140;0
STG;202104282150;0
STG;202104282200;0
STG;202104282210;0
STG;202104282220;0
STG;202104282230;0
STG;202104282240;0
STG;202104282250;0
STG;202104282300;0
STG;202104282310;0
STG;202104282320;0
STG;202104282330;0
STG;202104282340;0
STG;202104282350;0
STG;202104290000;0
STG;202104290010;0
STG;202104290020;0
STG;202104290030;0
STG;202104290040;0
STG;202104290050;0
STG;202104290100;0
STG;202104290110;0
STG;202104290120;0
STG;202104290130;0
STG;202104290140;0
STG;202104290150;0
STG;202104290200;0
STG;202104290210;0
STG;202104290220;0
STG;202104290230;0
STG;202104290240;0
STG;202104290250;0
STG;202104290300;0
STG;202104290310;0
STG;202104290320;0
STG;202104290330;0
STG;202104290340;0
STG;202104290350;0
STG;202104290400;0
STG;202104290410;0
STG;202104290420;0
STG;202104290430;0
STG;202104290440;0
STG;202104290450;1
STG;202104290500;0
STG;202104290510;2
STG;202104290520;5
STG;202104290530;7
STG;202104290540;9
STG;202104290550;11
STG;202104290600;20
STG;202104290610;37
STG;202104290620;61
STG;202104290630;74
STG;202104290640;71
STG;202104290650;50
STG;202104290700;66
STG;202104290710;86
STG;202104290720;128
STG;202104290730;147
STG;202104290740;204
STG;202104290750;191
STG;202104290800;155
STG;202104290810;134
STG;202104290820;175
STG;202104290830;136
STG;202104290840;235
STG;202104290850;310
STG;202104290900;265
STG;202104290910;231
STG;202104290920;185
STG;202104290930;278
STG;202104290940;326
STG;202104290950;326
STG;202104291000;337
STG;202104291010;428
STG;202104291020;254
STG;202104291030;207
STG;202104291040;209
STG;202104291050;187
STG;202104291100;138
STG;202104291110;104
STG;202104291120;121
STG;202104291130;125
STG;202104291140;171
STG;202104291150;203
STG;202104291200;249
STG;202104291210;242
STG;202104291220;230
STG;202104291230;250
STG;202104291240;340
STG;202104291250;322
STG;202104291300;363
STG;202104291310;400
STG;202104291320;278
STG;202104291330;192
STG;202104291340;174
STG;202104291350;152
STG;202104291400;126
STG;202104291410;162
STG;202104291420;269
STG;202104291430;211
STG;202104291440;174
STG;202104291450;208
STG;202104291500;233
STG;202104291510;206
STG;202104291520;162
STG;202104291530;125
STG;202104291540;115
STG;202104291550;108
STG;202104291600;77
STG;202104291610;64
STG;202104291620;53
STG;202104291630;32
STG;202104291640;14
STG;202104291650;12
STG;202104291700;13
STG;202104291710;17
STG;202104291720;18
STG;202104291730;9
STG;202104291740;9
STG;202104291750;8
STG;202104291800;5
STG;202104291810;0
STG;202104291820;0
STG;202104291830;0
STG;202104291840;0
STG;202104291850;0
STG;202104291900;0
STG;202104291910;0
STG;202104291920;0
STG;202104291930;0
STG;202104291940;0
STG;202104291950;0
STG;202104292000;0
STG;202104292010;0
STG;202104292020;0
STG;202104292030;0
STG;202104292040;0
STG;202104292050;0
STG;202104292100;0
STG;202104292110;0
STG;202104292120;0
STG;202104292130;0
STG;202104292140;0
STG;202104292150;0
STG;202104292200;0
STG;202104292210;0
STG;202104292220;0
STG;202104292230;0
STG;202104292240;0
STG;202104292250;0
STG;202104292300;0
STG;202104292310;0
STG;202104292320;0
STG;202104292330;0
STG;202104292340;0
STG;202104292350;0
STG;202104300000;0
STG;202104300010;0
STG;202104300020;0
STG;202104300030;0
STG;202104300040;0
STG;202104300050;0
STG;202104300100;0
STG;202104300110;0
STG;202104300120;0
STG;202104300130;0
STG;202104300140;0
STG;202104300150;0
STG;202104300200;0
STG;202104300210;0
STG;202104300220;0
STG;202104300230;0
STG;202104300240;0
STG;202104300250;0
STG;202104300300;0
STG;202104300310;0
STG;202104300320;0
STG;202104300330;0
STG;202104300340;0
STG;202104300350;0
STG;202104300400;0
STG;202104300410;0
STG;202104300420;0
STG;202104300430;2
STG;202104300440;4
STG;202104300450;6
STG;202104300500;8
STG;202104300510;33
STG;202104300520;87
STG;202104300530;69
STG;202104300540;70
STG;202104300550;84
STG;202104300600;121
STG;202104300610;147
STG;202104300620;147
STG;202104300630;206
STG;202104300640;239
STG;202104300650;232
STG;202104300700;236
STG;202104300710;253
STG;202104300720;489
STG;202104300730;519
STG;202104300740;490
STG;202104300750;492
STG;202104300800;625
STG;202104300810;710
STG;202104300820;734
STG;202104300830;355
STG;202104300840;758
STG;202104300850;393
STG;202104300900;652
STG;202104300910;649
STG;202104300920;752
STG;202104300930;630
STG;202104300940;807
STG;202104300950;851
STG;202104301000;860
STG;202104301010;868
STG;202104301020;878
STG;202104301030;889
STG;202104301040;890
STG;202104301050;900
STG;202104301100;903
STG;202104301110;862
STG;202104301120;905
STG;202104301130;906
STG;202104301140;906
STG;202104301150;894
STG;202104301200;917
STG;202104301210;974
STG;202104301220;397
STG;202104301230;381
STG;202104301240;247
STG;202104301250;139
STG;202104301300;318
STG;202104301310;253
STG;202104301320;107
STG;202104301330;51
STG;202104301340;183
STG;202104301350;165
STG;202104301400;132
STG;202104301410;62
STG;202104301420;48
STG;202104301430;40
STG;202104301440;34
STG;202104301450;36
STG;202104301500;26
STG;202104301510;31
STG;202104301520;31
STG;202104301530;22
STG;202104301540;20
STG;202104301550;11
STG;202104301600;13
STG;202104301610;10
STG;202104301620;11
STG;202104301630;7
STG;202104301640;10
STG;202104301650;9
STG;202104301700;13
STG;202104301710;7
STG;202104301720;2
STG;202104301730;0
STG;202104301740;0
STG;202104301750;0
STG;202104301800;0
STG;202104301810;0
STG;202104301820;0
STG;202104301830;0
STG;202104301840;0
STG;202104301850;0
STG;202104301900;0
STG;202104301910;0
STG;202104301920;0
STG;202104301930;0
STG;202104301940;0
STG;202104301950;0
STG;202104302000;0
STG;202104302010;0
STG;202104302020;0
STG;202104302030;0
STG;202104302040;0
STG;202104302050;0
STG;202104302100;0
STG;202104302110;0
STG;202104302120;0
STG;202104302130;0
STG;202104302140;0
STG;202104302150;0
STG;202104302200;0
STG;202104302210;0
STG;202104302220;0
STG;202104302230;0
STG;202104302240;0
STG;202104302250;0
STG;202104302300;0
STG;202104302310;0
STG;202104302320;0
STG;202104302330;0
STG;202104302340;0
STG;202104302350;0
STG;202105010000;0
STG;202105010010;0
STG;202105010020;0
STG;202105010030;0
STG;202105010040;0
STG;202105010050;0
STG;202105010100;0
STG;202105010110;0
STG;202105010120;0
STG;202105010130;0
STG;202105010140;0
STG;202105010150;0
STG;202105010200;0
STG;202105010210;0
STG;202105010220;0
STG;202105010230;0
STG;202105010240;0
STG;202105010250;0
STG;202105010300;0
STG;202105010310;0
STG;202105010320;0
STG;202105010330;0
STG;202105010340;0
STG;202105010350;0
STG;202105010400;0
STG;202105010410;0
STG;202105010420;0
STG;202105010430;0
STG;202105010440;2
STG;202105010450;4
STG;202105010500;4
STG;202105010510;9
STG;202105010520;12
STG;202105010530;10
STG;202105010540;12
STG;202105010550;13
STG;202105010600;16
STG;202105010610;27
STG;202105010620;50
STG;202105010630;41
STG;202105010640;52
STG;202105010650;52
STG;202105010700;56
STG;202105010710;78
STG;202105010720;50
STG;202105010730;47
STG;202105010740;49
STG;202105010750;74
STG;202105010800;72
STG;202105010810;77
STG;202105010820;80
STG;202105010830;68
STG;202105010840;77
STG;202105010850;96
STG;202105010900;74
STG;202105010910;69
STG;202105010920;64
STG;202105010930;62
STG;202105010940;79
STG;202105010950;68
STG;202105011000;60
STG;202105011010;63
STG;202105011020;63
STG;202105011030;70
STG;202105011040;70
STG;202105011050;63
STG;202105011100;75
STG;202105011110;70
STG;202105011120;55
STG;202105011130;45
STG;202105011140;45
STG;202105011150;53
STG;202105011200;48
STG;202105011210;44
STG;202105011220;65
STG;202105011230;51
STG;202105011240;51
STG;202105011250;55
STG;202105011300;46
STG;202105011310;38
STG;202105011320;42
STG;202105011330;42
STG;202105011340;40
STG;202105011350;38
STG;202105011400;37
STG;202105011410;33
STG;202105011420;26
STG;202105011430;23
STG;202105011440;21
STG;202105011450;23
STG;202105011500;22
STG;202105011510;20
STG;202105011520;17
STG;202105011530;25
STG;202105011540;21
STG;202105011550;21
STG;202105011600;17
STG;202105011610;14
STG;202105011620;10
STG;202105011630;9
STG;202105011640;7
STG;202105011650;5
STG;202105011700;2
STG;202105011710;0
STG;202105011720;0
STG;202105011730;0
STG;202105011740;0
STG;202105011750;0
STG;202105011800;0
STG;202105011810;0
STG;202105011820;0
STG;202105011830;0
STG;202105011840;0
STG;202105011850;0
STG;202105011900;0
STG;202105011910;0
STG;202105011920;0
STG;202105011930;0
